Data_Type,startTimestamp,endTimestamp,startLatitude,startLongitude,endLatitude,endLongitude,activityType,confidence,latitude,longitude,placeId,placeName,placeConfidence,visitConfidence
place visit,2023-06-24T09:05:52.149Z,2023-06-25T14:25:45.751Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,92
place visit,2023-06-25T14:25:45.751Z,2023-06-25T14:49:35.867Z,,,,,,,22.7709917,86.2584435,ChIJM71VtYIJ9jkRNXWxBxg1d1g,Nilanchal Fast food corner,LOW_CONFIDENCE,70
place visit,2023-06-25T14:49:35.867Z,2023-06-26T11:26:04.168Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,92
activity type,2023-06-26T11:26:04.168Z,2023-06-26T12:19:50.966Z,22.7705976,86.2600216,22.806809,86.2025519,MOTORCYCLING,HIGH,,,,,,
place visit,2023-06-26T12:19:50.966Z,2023-06-26T12:34:16.056Z,,,,,,,22.8067717,86.2026896,ChIJSYCkEmHj9TkR6agAK_ZGkRc,Bajaj Finserv,LOW_CONFIDENCE,95
activity type,2023-06-26T12:34:16.056Z,2023-06-26T14:49:48.423Z,22.8061427,86.2026564,22.7707177,86.2601444,MOTORCYCLING,HIGH,,,,,,
place visit,2023-06-26T14:49:48.423Z,2023-06-26T15:47:05.740Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,91
activity type,2023-06-26T15:47:05.740Z,2023-06-26T16:13:06.705Z,22.7705997,86.2600164,22.7727358,86.2458575,MOTORCYCLING,HIGH,,,,,,
place visit,2023-06-26T16:13:06.705Z,2023-06-26T16:28:38.001Z,,,,,,,22.7720465,86.2447572,ChIJkauLI7Li9TkRd5WjR-tHbP8,Telco Club Ground,MEDIUM_CONFIDENCE,92
activity type,2023-06-26T16:28:38.001Z,2023-06-26T16:46:31.484Z,22.7727358,86.2458575,22.7706057,86.260035,MOTORCYCLING,HIGH,,,,,,
place visit,2023-06-26T16:46:31.484Z,2023-06-27T07:10:11.603Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,93
activity type,2023-06-27T07:10:11.603Z,2023-06-27T07:17:35.011Z,22.7706239,86.2600917,22.7772748,86.2658868,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2023-06-27T07:17:35.011Z,2023-06-27T07:24:34.730Z,,,,,,,22.776345,86.2650595,ChIJC4vADgUI9jkR0S1vkHrzkwU,Millennium Park,MEDIUM_CONFIDENCE,84
activity type,2023-06-27T07:24:34.730Z,2023-06-27T07:38:09.694Z,22.7773334,86.2658606,22.774716,86.2606898,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2023-06-27T07:38:09.694Z,2023-06-27T07:43:19.998Z,,,,,,,22.7759151,86.2603073,ChIJ5Sq3oAMI9jkRKNjqLJWsr28,Plaza Market,MEDIUM_CONFIDENCE,79
activity type,2023-06-27T07:43:19.998Z,2023-06-27T08:06:52.720Z,22.774801,86.2605299,22.7726282,86.2392294,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2023-06-27T08:06:52.720Z,2023-06-27T08:21:35.429Z,,,,,,,22.7730277,86.239147,ChIJ1U-Yhbbi9TkR38o5V5cTk5o,Shukla Misthan Bhandar,MEDIUM_CONFIDENCE,91
activity type,2023-06-27T08:21:35.429Z,2023-06-27T09:27:04.287Z,22.7729861,86.2392264,22.7745578,86.2442702,MOTORCYCLING,LOW,,,,,,
place visit,2023-06-27T09:27:04.287Z,2023-06-27T09:47:44.132Z,,,,,,,22.7745493,86.2470853,ChIJ8w0SO67i9TkR3X1hCrvhgjQ,The Tagore Society Jamshedpur,MEDIUM_CONFIDENCE,83
activity type,2023-06-27T09:47:44.132Z,2023-06-27T10:51:21.909Z,22.7745578,86.2442702,22.7706369,86.2601008,MOTORCYCLING,LOW,,,,,,
place visit,2023-06-27T10:51:21.909Z,2023-06-27T12:55:03.026Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,90
activity type,2023-06-27T12:55:03.026Z,2023-06-27T13:52:37.298Z,22.7706089,86.2600341,22.7897597,86.2254187,MOTORCYCLING,MEDIUM,,,,,,
place visit,2023-06-27T13:52:37.298Z,2023-06-27T14:00:56.189Z,,,,,,,22.7898709,86.2256753,ChIJfwXOu-Hi9TkRkCBBTa9R_Og,"Reliance Fresh, Tinplate chowk",MEDIUM_CONFIDENCE,96
activity type,2023-06-27T14:00:56.189Z,2023-06-27T14:28:48.930Z,22.7901138,86.2258542,22.8031897,86.2046825,MOTORCYCLING,HIGH,,,,,,
place visit,2023-06-27T14:28:48.930Z,2023-06-27T14:46:23.605Z,,,,,,,22.8038606,86.2048935,ChIJm4N_cA_j9TkR6wK3X99hlVI,Sakchi Market,MEDIUM_CONFIDENCE,97
activity type,2023-06-27T14:46:23.605Z,2023-06-27T15:32:19.297Z,22.803813,86.2050084,22.7775767,86.2684956,MOTORCYCLING,HIGH,,,,,,
place visit,2023-06-27T15:32:19.297Z,2023-06-27T15:44:06.515Z,,,,,,,22.777527,86.2679155,ChIJX8Detw8I9jkREOg6GcMcIPs,Hong Kong Chinese Fast Food,MEDIUM_CONFIDENCE,96
activity type,2023-06-27T15:44:06.515Z,2023-06-27T15:57:58.248Z,22.7778345,86.2679842,22.770604,86.2600194,MOTORCYCLING,MEDIUM,,,,,,
place visit,2023-06-27T15:57:58.248Z,2023-06-28T07:03:56.310Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,93
activity type,2023-06-28T07:03:56.310Z,2023-06-28T10:09:51.344Z,22.7706527,86.2600869,22.7708608,86.2610928,UNKNOWN_ACTIVITY_TYPE,LOW,,,,,,
place visit,2023-06-28T10:09:51.344Z,2023-06-29T04:37:49.253Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,94
activity type,2023-06-29T04:37:49.253Z,2023-06-29T06:01:38.144Z,22.7706304,86.2601035,22.7718676,86.2601399,CYCLING,LOW,,,,,,
place visit,2023-06-29T06:01:38.144Z,2023-06-29T06:07:41.951Z,,,,,,,22.7706111,86.2600756,,,MEDIUM_CONFIDENCE,85
activity type,2023-06-29T06:07:41.951Z,2023-06-29T07:10:50.372Z,22.7706373,86.2600681,22.7706053,86.2600197,MOTORCYCLING,LOW,,,,,,
place visit,2023-06-29T07:10:50.372Z,2023-06-29T11:08:05.701Z,,,,,,,22.7706111,86.2600756,,,HIGH_CONFIDENCE,93
activity type,2023-06-29T11:08:05.701Z,2023-06-29T12:26:33.530Z,22.7706033,86.2600481,22.7688293,86.1998488,MOTORCYCLING,MEDIUM,,,,,,
place visit,2023-06-29T12:26:33.530Z,2023-06-29T13:07:53.769Z,,,,,,,22.768494,86.2011403,ChIJA3vfhjTj9TkRZDiYErW8zdE,Tatanagar Junction,MEDIUM_CONFIDENCE,96
activity type,2023-06-29T13:07:53.769Z,2023-06-29T20:12:05.984Z,22.76858,86.20084,21.4840915,83.9954226,IN_TRAIN,LOW,,,,,,
activity type,2023-06-29T20:12:05.984Z,2023-06-30T02:57:12.820Z,21.4840915,83.9954226,21.4840915,83.9954226,IN_FERRY,LOW,,,,,,
activity type,2023-06-30T02:57:12.820Z,2023-06-30T06:02:59.771Z,18.9881952,83.431837,17.7219338,83.2901177,IN_TRAIN,MEDIUM,,,,,,
place visit,2023-06-30T06:02:59.771Z,2023-06-30T06:32:03.053Z,,,,,,,17.7213754,83.2904709,ChIJNTTfPt5COToRLe7UKJC8gQQ,Visakhapatnam Railway Station,HIGH_CONFIDENCE,96
activity type,2023-06-30T06:32:03.053Z,2023-06-30T13:07:39.150Z,17.721435,83.289972,16.5192292,80.6191853,IN_TRAIN,HIGH,,,,,,
place visit,2023-06-30T13:07:39.150Z,2023-06-30T13:24:10.930Z,,,,,,,16.5186803,80.619971,ChIJJTMjl-TvNToR10KtvfsPM5s,Vijayawada Junction railway station,MEDIUM_CONFIDENCE,97
activity type,2023-06-30T13:24:10.930Z,2023-07-01T07:02:57.948Z,16.5185559,80.6188903,14.1233849,76.1398635,IN_TRAIN,HIGH,,,,,,
place visit,2023-07-01T07:02:57.948Z,2023-07-01T07:20:30.893Z,,,,,,,14.1238308,76.1399953,ChIJ9W3JOA9pujsRYfjx1DbwPjE,Chikjajur Junction,HIGH_CONFIDENCE,87
activity type,2023-07-01T07:20:30.893Z,2023-07-01T12:28:31.577Z,14.1231668,76.1415984,13.021868,77.5528065,IN_TRAIN,MEDIUM,,,,,,
activity type,2023-07-01T12:28:31.577Z,2023-07-01T12:33:08.424Z,13.021868,77.5528065,13.0239357,77.5517318,WALKING,MEDIUM,,,,,,
place visit,2023-07-01T12:33:08.424Z,2023-07-02T07:17:15.723Z,,,,,,,13.0230076,77.5527134,ChIJ91XU8WU9rjsRENKs02nnTZk,Veekay lodge,MEDIUM_CONFIDENCE,95
activity type,2023-07-02T07:17:15.723Z,2023-07-02T07:40:19.154Z,13.021952,77.5529212,13.0220998,77.5502987,WALKING,MEDIUM,,,,,,
activity type,2023-07-02T07:40:19.154Z,2023-07-02T08:03:46.801Z,13.0220998,77.5502987,12.9758254,77.5731207,IN_TRAIN,LOW,,,,,,
place visit,2023-07-02T08:03:46.801Z,2023-07-02T08:17:56.730Z,,,,,,,12.975692,77.572844,ChIJZQRCbwUWrjsRko0PHW2ZX6k,"Nadaprabhu Kempegowda Metro Station, Majestic",MEDIUM_CONFIDENCE,92
activity type,2023-07-02T08:17:56.730Z,2023-07-02T08:54:14.226Z,12.975752,77.5730336,12.9911794,77.6513953,IN_TRAIN,LOW,,,,,,
place visit,2023-07-02T08:54:14.226Z,2023-07-02T10:16:24.712Z,,,,,,,12.9912379,77.651886,ChIJA4VGurcXrjsRDdQqu-FpIjY,Bayyappanahalli Railway Station - BYPL,MEDIUM_CONFIDENCE,94
activity type,2023-07-02T10:16:24.712Z,2023-07-02T11:05:09.911Z,12.9932585,77.6555811,12.9927525,77.9387634,IN_TRAIN,MEDIUM,,,,,,
activity type,2023-07-02T11:05:09.911Z,2023-07-02T11:14:48.700Z,12.9927525,77.9387634,12.985619,77.9283135,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2023-07-02T11:14:48.700Z,2023-07-03T12:49:43.561Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,MEDIUM_CONFIDENCE,92
activity type,2023-07-03T12:49:43.561Z,2023-07-03T13:20:30.239Z,12.9876591,77.9227093,12.9856736,77.9282124,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2023-07-03T13:20:30.239Z,2023-07-04T03:32:45.168Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,MEDIUM_CONFIDENCE,63
activity type,2023-07-04T03:32:45.168Z,2023-07-04T03:47:36.836Z,12.9859134,77.9283599,12.9858941,77.9219168,WALKING,MEDIUM,,,,,,
place visit,2023-07-04T03:47:36.836Z,2023-07-04T13:20:23.469Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,LOW_CONFIDENCE,84
activity type,2023-07-04T13:20:23.469Z,2023-07-04T13:37:02.889Z,12.9847493,77.9290794,12.9992922,77.9422588,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2023-07-04T13:37:02.889Z,2023-07-04T14:20:16.324Z,,,,,,,13.0000395,77.9420427,ChIJr95plRPirTsRkXW2fn85GpY,Hindusthan Departmental Store,LOW_CONFIDENCE,86
activity type,2023-07-04T14:20:16.324Z,2023-07-04T14:28:49.111Z,12.9997089,77.9424176,13.0006275,77.9375594,WALKING,LOW,,,,,,
place visit,2023-07-04T14:28:49.111Z,2023-07-05T03:50:46.053Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,MEDIUM_CONFIDENCE,96
activity type,2023-07-05T03:50:46.053Z,2023-07-05T03:54:48.895Z,12.9996933,77.937471,12.9948418,77.9351342,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2023-07-05T03:54:48.895Z,2023-07-05T12:48:49.368Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,MEDIUM_CONFIDENCE,90
activity type,2023-07-05T12:48:49.368Z,2023-07-05T13:00:16.397Z,12.9883262,77.922393,13.0004477,77.9375089,IN_PASSENGER_VEHICLE,HIGH,,,,,,
place visit,2023-07-05T13:00:16.397Z,2023-07-06T03:07:35.881Z,,,,,,,13.0004468,77.9374164,ChIJ6W9-rjXjrTsRzbTeR0nOOPo,TRENDS,MEDIUM_CONFIDENCE,95
activity type,2023-07-06T03:07:35.881Z,2023-07-06T03:35:40.158Z,13.0006804,77.9375978,12.9926512,77.9384865,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2023-07-06T03:35:40.158Z,2023-07-06T04:08:56.298Z,,,,,,,12.9928704,77.9389864,ChIJ5YRmOgXirTsR4P89nDbmbiY,Malur,MEDIUM_CONFIDENCE,94
activity type,2023-07-06T04:08:56.298Z,2023-07-06T04:29:09.397Z,12.992653,77.9385254,13.0005478,77.6744845,IN_TRAIN,MEDIUM,,,,,,
place visit,2023-07-06T04:29:09.397Z,2023-07-06T04:35:11.056Z,,,,,,,13.0006296,77.675196,ChIJ0aGCwD0RrjsRYYkg4RGrIFU,Krishnarajapuram,MEDIUM_CONFIDENCE,96
activity type,2023-07-06T04:35:11.056Z,2023-07-06T05:12:37.120Z,13.0004344,77.6736739,12.9773565,77.569324,IN_TRAIN,MEDIUM,,,,,,
place visit,2023-07-06T05:12:37.120Z,2023-07-06T05:37:20.948Z,,,,,,,12.9781291,77.5695295,ChIJK6u4WxsWrjsR7gb320OEztk,KSR Bengaluru City Junction (Bangalore),HIGH_CONFIDENCE,94
activity type,2023-07-06T05:37:20.948Z,2023-07-06T05:45:44.159Z,12.9765802,77.5705993,12.9931684,77.5807769,IN_PASSENGER_VEHICLE,HIGH,,,,,,
place visit,2023-07-06T05:45:44.159Z,2023-07-06T09:34:24.726Z,,,,,,,12.9936781,77.5810518,ChIJPQ6_wz4WrjsRXlMebBKisBI,Karnataka State Bio-Fuel Development Board,MEDIUM_CONFIDENCE,94
activity type,2023-07-06T09:34:24.726Z,2023-07-06T10:05:58.124Z,12.9931785,77.5808214,12.9838903,77.5801013,WALKING,MEDIUM,,,,,,
activity type,2023-07-06T10:05:58.124Z,2023-07-06T11:07:09.921Z,12.9838903,77.5801013,12.9142631,77.6777063,IN_BUS,LOW,,,,,,
place visit,2023-07-06T11:07:09.921Z,2023-07-06T11:32:51.485Z,,,,,,,12.9140213,77.6777764,ChIJC-wzvRITrjsRJcFoZdFn7Xo,Kaikondrahalli Bus Stop,LOW_CONFIDENCE,96
activity type,2023-07-06T11:32:51.485Z,2023-07-06T12:07:47.750Z,12.9139475,77.6778046,12.9163168,77.6732138,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2023-07-06T12:07:47.750Z,2023-07-06T12:17:51.324Z,,,,,,,12.916302,77.6731491,ChIJz51-W3ITrjsRsN6ZdbxcRSk,"3MM Car Care, Sarjapur",MEDIUM_CONFIDENCE,93
activity type,2023-07-06T12:17:51.324Z,2023-07-06T13:36:16.123Z,12.9163187,77.6732027,12.9137757,77.6778695,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2023-07-06T13:36:16.123Z,2023-07-06T13:45:48.497Z,,,,,,,12.9141039,77.6777426,ChIJaUheCCYTrjsRIqmiE0jyCHI,Kaikondrahalli Bus stop,MEDIUM_CONFIDENCE,93
activity type,2023-07-06T13:45:48.497Z,2023-07-06T14:31:04.108Z,12.9132729,77.6776905,12.9998132,77.6767417,IN_BUS,LOW,,,,,,
place visit,2023-07-06T14:31:04.108Z,2023-07-06T14:52:34.296Z,,,,,,,13.0006296,77.675196,ChIJ0aGCwD0RrjsRYYkg4RGrIFU,Krishnarajapuram,MEDIUM_CONFIDENCE,96
activity type,2023-07-06T14:52:34.296Z,2023-07-06T15:48:07.100Z,13.0006797,77.6763774,12.9926059,77.9403716,IN_TRAIN,LOW,,,,,,
activity type,2023-07-06T15:48:07.100Z,2023-07-06T16:11:44.099Z,12.9926059,77.9403716,13.0005563,77.9373641,WALKING,HIGH,,,,,,
place visit,2023-07-06T16:11:44.099Z,2023-07-07T03:55:04.926Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,LOW_CONFIDENCE,96
activity type,2023-07-07T03:55:04.926Z,2023-07-07T04:02:26.070Z,12.9996208,77.9374799,12.9862658,77.9218032,IN_PASSENGER_VEHICLE,HIGH,,,,,,
place visit,2023-07-07T04:02:26.070Z,2023-07-07T12:49:07.155Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,LOW_CONFIDENCE,92
activity type,2023-07-07T12:49:07.155Z,2023-07-07T12:57:57.579Z,12.9876671,77.9227586,12.9998782,77.9373391,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2023-07-07T12:57:57.579Z,2023-07-07T15:13:21.861Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,MEDIUM_CONFIDENCE,88
activity type,2023-07-07T15:13:21.861Z,2023-07-07T15:29:00.547Z,12.9972226,77.9367351,13.0014399,77.9381241,WALKING,HIGH,,,,,,
place visit,2023-07-07T15:29:00.547Z,2023-07-08T03:52:36.365Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,MEDIUM_CONFIDENCE,94
activity type,2023-07-08T03:52:36.365Z,2023-07-08T03:54:36.301Z,12.999587,77.9375047,12.9944714,77.9347772,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2023-07-08T03:54:36.301Z,2023-07-08T12:43:18.340Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,LOW_CONFIDENCE,86
activity type,2023-07-08T12:43:18.340Z,2023-07-08T13:01:17.824Z,12.9883161,77.9223866,13.0001331,77.9374251,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2023-07-08T13:01:17.824Z,2023-07-10T03:51:39.708Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,MEDIUM_CONFIDENCE,95
activity type,2023-07-10T03:51:39.708Z,2023-07-10T04:06:11.449Z,12.9995971,77.9374031,12.9846002,77.9251522,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2023-07-10T04:06:11.449Z,2023-07-10T12:51:08.066Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,MEDIUM_CONFIDENCE,94
activity type,2023-07-10T12:51:08.066Z,2023-07-10T13:09:31.615Z,12.9883154,77.9223857,13.00041,77.937584,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2023-07-10T13:09:31.615Z,2023-07-11T12:40:32.301Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,MEDIUM_CONFIDENCE,94
place visit,2023-07-11T12:40:32.301Z,2023-07-11T12:47:30.817Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,MEDIUM_CONFIDENCE,81
activity type,2023-07-11T12:47:30.817Z,2023-07-11T13:33:27.669Z,12.9876656,77.9227433,13.0005574,77.9365696,WALKING,MEDIUM,,,,,,
place visit,2023-07-11T13:33:27.669Z,2023-07-12T03:51:43.318Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,MEDIUM_CONFIDENCE,95
activity type,2023-07-12T03:51:43.318Z,2023-07-12T04:00:06.885Z,12.999661,77.9374605,12.994389,77.9347345,CYCLING,LOW,,,,,,
place visit,2023-07-12T04:00:06.885Z,2023-07-12T12:48:41.643Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,LOW_CONFIDENCE,89
activity type,2023-07-12T12:48:41.643Z,2023-07-12T12:59:40.242Z,12.9876712,77.922747,13.0005438,77.9374088,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2023-07-12T12:59:40.242Z,2023-07-13T03:44:53.439Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,MEDIUM_CONFIDENCE,88
activity type,2023-07-13T03:44:53.439Z,2023-07-13T04:02:06.687Z,13.0005453,77.9374061,12.9876716,77.922745,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2023-07-13T04:02:06.687Z,2023-07-13T12:41:34.334Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,MEDIUM_CONFIDENCE,88
activity type,2023-07-13T12:41:34.334Z,2023-07-13T13:01:42.571Z,12.9867138,77.9201379,12.9973315,77.9367904,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2023-07-13T13:01:42.571Z,2023-07-14T03:51:17.024Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,MEDIUM_CONFIDENCE,63
activity type,2023-07-14T03:51:17.024Z,2023-07-14T03:53:17.105Z,12.9996321,77.9374636,12.9959537,77.9358585,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2023-07-14T03:53:17.105Z,2023-07-14T12:41:37.362Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,LOW_CONFIDENCE,89
activity type,2023-07-14T12:41:37.362Z,2023-07-14T13:01:36.092Z,12.9883308,77.9225526,13.0005416,77.9374099,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2023-07-14T13:01:36.092Z,2023-07-15T03:43:54.626Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,MEDIUM_CONFIDENCE,91
activity type,2023-07-15T03:43:54.626Z,2023-07-15T04:00:08.249Z,13.0005267,77.9374349,12.9883323,77.9225264,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2023-07-15T04:00:08.249Z,2023-07-15T12:51:06.019Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,MEDIUM_CONFIDENCE,95
activity type,2023-07-15T12:51:06.019Z,2023-07-15T13:13:11.163Z,12.9874042,77.9197808,12.997144,77.9365973,WALKING,LOW,,,,,,
place visit,2023-07-15T13:13:11.163Z,2023-07-18T03:50:31.780Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,MEDIUM_CONFIDENCE,96
activity type,2023-07-18T03:50:31.780Z,2023-07-18T03:52:36.560Z,12.9997374,77.9375648,12.9988755,77.9382939,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2023-07-18T03:52:36.560Z,2023-07-18T12:55:33.281Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,MEDIUM_CONFIDENCE,84
place visit,2023-07-18T12:55:33.281Z,2023-07-19T03:51:27.995Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,MEDIUM_CONFIDENCE,90
activity type,2023-07-19T03:51:27.995Z,2023-07-19T04:00:53.873Z,12.9997041,77.9375616,12.9876807,77.9227152,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2023-07-19T04:00:53.873Z,2023-07-19T12:54:00.134Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,LOW_CONFIDENCE,83
activity type,2023-07-19T12:54:00.134Z,2023-07-19T13:01:01.041Z,12.9876695,77.9227209,12.9997391,77.9376414,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2023-07-19T13:01:01.041Z,2023-07-20T03:52:09.273Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,MEDIUM_CONFIDENCE,89
activity type,2023-07-20T03:52:09.273Z,2023-07-20T04:00:37.639Z,12.9995889,77.9374852,12.9874042,77.9197808,IN_PASSENGER_VEHICLE,HIGH,,,,,,
place visit,2023-07-20T04:00:37.639Z,2023-07-20T12:44:18.977Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,MEDIUM_CONFIDENCE,87
activity type,2023-07-20T12:44:18.977Z,2023-07-20T13:00:45.429Z,12.9870841,77.920495,13.0006077,77.9375557,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2023-07-20T13:00:45.429Z,2023-07-21T03:51:09.801Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,MEDIUM_CONFIDENCE,91
activity type,2023-07-21T03:51:09.801Z,2023-07-21T04:00:37.683Z,12.9996567,77.937494,12.9876655,77.9227105,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2023-07-21T04:00:37.683Z,2023-07-21T12:43:21.953Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,LOW_CONFIDENCE,91
activity type,2023-07-21T12:43:21.953Z,2023-07-21T12:58:13.188Z,12.9883304,77.9225022,12.9994219,77.9373613,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2023-07-21T12:58:13.188Z,2023-07-22T03:49:23.742Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,MEDIUM_CONFIDENCE,94
activity type,2023-07-22T03:49:23.742Z,2023-07-22T03:56:52.944Z,12.9996736,77.9375392,12.9837547,77.9283044,IN_PASSENGER_VEHICLE,MEDIUM,,,,,,
place visit,2023-07-22T03:56:52.944Z,2023-07-22T12:43:45.682Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,MEDIUM_CONFIDENCE,88
activity type,2023-07-22T12:43:45.682Z,2023-07-22T12:55:50.436Z,12.9870841,77.920495,13.0004744,77.9375566,IN_PASSENGER_VEHICLE,LOW,,,,,,
place visit,2023-07-22T12:55:50.436Z,2023-07-23T17:19:29.396Z,,,,,,,13.0004468,77.9374164,ChIJ6W9-rjXjrTsRzbTeR0nOOPo,TRENDS,MEDIUM_CONFIDENCE,93
place visit,2023-07-23T17:19:29.396Z,2023-07-24T03:51:05.339Z,,,,,,,12.9997458,77.9370446,ChIJgxavSCDjrTsR0x_1blnfXOM,Honda stadium,MEDIUM_CONFIDENCE,96
activity type,2023-07-24T03:51:05.339Z,2023-07-24T04:02:24.249Z,12.9995983,77.9375216,12.9883326,77.9225087,IN_PASSENGER_VEHICLE,HIGH,,,,,,
place visit,2023-07-24T04:02:24.249Z,2023-07-24T12:45:27.738Z,,,,,,,12.9869325,77.9210307,ChIJbcutJ_kJrjsRT6216pjmRzk,Karnataka Industrial Areas Development Board,LOW_CONFIDENCE,89
activity type,2023-07-24T12:45:27.738Z,2023-07-24T12:58:06.492Z,12.98832,77.9225319,13.000489,77.9375595,IN_PASSENGER_VEHICLE,HIGH,,,,,,
